room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3501613,17630806,Entire home/apt,,2,1,0.0,6,3.0,112.0,,56.132415,10.186929,2017-03-30 22:19:19.060820
15592723,63907228,Entire home/apt,,24,0,0.0,4,2.0,119.0,,56.141719,10.193388,2017-03-30 22:19:19.056842
6149374,5420123,Entire home/apt,,24,25,5.0,4,2.0,105.0,,56.143594,10.205213,2017-03-30 22:19:19.052332
11995028,63696007,Entire home/apt,,24,4,5.0,4,1.0,112.0,,56.146014,10.205112,2017-03-30 22:19:19.049692
6637297,34739962,Entire home/apt,,2,11,4.5,5,2.0,117.0,,56.143817,10.188835,2017-03-30 22:19:19.046919
1229961,6709280,Entire home/apt,,24,1,0.0,2,1.0,115.0,,56.147719,10.196172,2017-03-30 22:19:19.043060
6609371,31053262,Entire home/apt,,24,2,0.0,4,2.0,115.0,,56.146815,10.186063,2017-03-30 22:19:19.037545
13087251,7206289,Entire home/apt,,6,0,0.0,6,4.0,119.0,,56.150205,10.156325,2017-03-30 22:19:19.032086
1229964,6709280,Entire home/apt,,24,0,0.0,2,1.0,113.0,,56.148567,10.196951,2017-03-30 22:19:19.027417
6618786,34641352,Entire home/apt,,24,6,4.5,5,2.0,104.0,,56.152688,10.211581,2017-03-30 22:19:19.021817
6763690,35408320,Entire home/apt,,24,13,5.0,4,3.0,104.0,,56.149538,10.196588,2017-03-30 22:19:19.018503
17101436,80973933,Entire home/apt,,24,0,0.0,4,2.0,119.0,,56.151203,10.204297,2017-03-30 22:19:19.016142
1181370,6463041,Entire home/apt,,24,9,5.0,4,1.0,112.0,,56.149314,10.194501,2017-03-30 22:19:19.012317
6920908,36273927,Entire home/apt,,24,1,0.0,4,1.0,112.0,,56.152544,10.206125,2017-03-30 22:19:19.009016
5110472,26406923,Entire home/apt,,24,21,5.0,4,1.0,118.0,,56.152999,10.207495,2017-03-30 22:19:17.670362
3831520,12506755,Entire home/apt,,24,21,5.0,2,1.0,112.0,,56.166235,10.229053,2017-03-30 22:19:17.667375
3572504,17990122,Entire home/apt,,6,2,0.0,4,3.0,119.0,,56.158114,10.150767,2017-03-30 22:19:17.663990
6727547,33668991,Entire home/apt,,24,0,0.0,6,3.0,112.0,,56.155068,10.204948,2017-03-30 22:19:17.659538
1229956,6709280,Entire home/apt,,24,0,0.0,2,1.0,114.0,,56.157889,10.211647,2017-03-30 22:19:17.656944
5639220,29224391,Entire home/apt,,6,16,5.0,4,2.0,112.0,,56.153778,10.172114,2017-03-30 22:19:17.652451
1188254,6435422,Entire home/apt,,24,2,0.0,2,1.0,110.0,,56.157492,10.206821,2017-03-30 22:19:17.650028
15186033,39316939,Entire home/apt,,24,1,0.0,4,2.0,112.0,,56.163143,10.215528,2017-03-30 22:19:17.647381
14327166,27848684,Entire home/apt,,24,4,5.0,4,1.0,112.0,,56.161854,10.213405,2017-03-30 22:19:17.643004
1433456,6875764,Entire home/apt,,24,3,5.0,2,0.0,104.0,,56.163668,10.21507,2017-03-30 22:19:17.639516
1058431,3465104,Entire home/apt,,24,27,5.0,2,1.0,104.0,,56.157849,10.202211,2017-03-30 22:19:17.634083
1229947,6709280,Entire home/apt,,24,0,0.0,2,1.0,122.0,,56.166186,10.217219,2017-03-30 22:19:17.631776
1229953,6709280,Entire home/apt,,24,0,0.0,2,1.0,122.0,,56.166369,10.216976,2017-03-30 22:19:17.629472
691209,2607230,Entire home/apt,,24,21,4.5,5,2.0,103.0,,56.158881,10.198645,2017-03-30 22:19:17.626544
2775088,14192583,Entire home/apt,,24,66,5.0,4,2.0,104.0,,56.159583,10.197354,2017-03-30 22:19:17.623308
8718016,45758364,Entire home/apt,,24,15,4.5,3,3.0,112.0,,56.172892,10.215446,2017-03-30 22:19:17.620371
13161155,2367232,Entire home/apt,,24,2,0.0,4,2.0,104.0,,56.162301,10.201439,2017-03-30 22:19:17.616960
2536906,8107930,Entire home/apt,,4,1,0.0,4,1.0,104.0,,56.1749,10.214894,2017-03-30 22:19:16.175255
1261372,5788323,Entire home/apt,,24,13,5.0,2,1.0,119.0,,56.164898,10.204033,2017-03-30 22:19:16.171533
5728463,28917974,Entire home/apt,,3,12,5.0,6,4.0,121.0,,56.175501,10.172981,2017-03-30 22:19:16.168564
15643118,9361205,Entire home/apt,,10,0,0.0,5,2.0,104.0,,56.155245,10.112819,2017-03-30 22:19:16.165763
14463918,89123464,Entire home/apt,,24,2,0.0,2,1.0,104.0,,56.170159,10.218378,2017-03-30 22:19:16.162932
1273969,6934638,Entire home/apt,,24,29,4.5,4,2.0,118.0,,56.145559,10.206651,2017-03-30 22:19:16.157494
1229963,6709280,Entire home/apt,,24,0,0.0,2,1.0,122.0,,56.164452,10.216293,2017-03-30 22:19:16.153024
10379855,51911940,Entire home/apt,,24,8,5.0,4,1.0,104.0,,56.154118,10.194983,2017-03-30 22:19:16.149040
1229960,6709280,Entire home/apt,,24,0,0.0,1,1.0,113.0,,56.146766,10.197859,2017-03-30 22:19:16.144950
14904337,33668991,Entire home/apt,,24,1,0.0,6,3.0,104.0,,56.155517,10.204196,2017-03-30 22:19:09.380758
15364117,24570356,Entire home/apt,,24,0,0.0,4,2.0,118.0,,56.15791,10.208138,2017-03-30 22:19:09.377598
6780223,8339114,Entire home/apt,,6,0,0.0,4,2.0,104.0,,56.158159,10.1679,2017-03-30 22:19:09.374988
3054800,15551716,Entire home/apt,,4,6,4.5,6,3.0,112.0,,56.190297,10.195582,2017-03-30 22:19:09.372202
16703763,53132101,Entire home/apt,,24,3,5.0,3,1.0,119.0,,56.157017,10.201917,2017-03-30 22:19:09.369789
7837183,41282753,Entire home/apt,,24,1,0.0,3,2.0,104.0,,56.163971,10.206547,2017-03-30 22:19:09.367572
3208150,16254371,Entire home/apt,,24,13,5.0,4,2.0,116.0,,56.161682,10.214055,2017-03-30 22:19:09.364214
9321620,19498663,Entire home/apt,,24,2,0.0,2,1.0,119.0,,56.16653,10.189988,2017-03-30 22:19:09.361162
16540241,54740309,Entire home/apt,,24,1,0.0,4,1.0,119.0,,56.168024,10.218115,2017-03-30 22:19:09.358944
12450346,47407883,Entire home/apt,,24,10,5.0,6,2.0,105.0,,56.159324,10.197594,2017-03-30 22:19:09.356448
3142488,15955710,Entire home/apt,,24,13,4.5,4,2.0,112.0,,56.146185,10.194509,2017-03-30 22:19:09.352930
10217684,12942733,Entire home/apt,,24,0,0.0,4,2.0,112.0,,56.162169,10.213523,2017-03-30 22:19:07.075579
15107770,95691651,Entire home/apt,,4,1,0.0,2,1.0,112.0,,56.190957,10.183757,2017-03-30 22:19:07.072336
6934100,35131168,Entire home/apt,,3,3,4.5,4,3.0,115.0,,56.162814,10.150637,2017-03-30 22:19:07.068212
12992899,15604792,Entire home/apt,,24,13,5.0,2,1.0,112.0,,56.158633,10.207242,2017-03-30 22:19:07.063310
3041120,7210392,Entire home/apt,,24,9,4.5,5,3.0,115.0,,56.159853,10.200385,2017-03-30 22:19:07.059142
17788923,26340977,Entire home/apt,,24,0,0.0,4,1.0,116.0,,56.152185,10.186223,2017-03-30 22:19:07.055516
6985393,31229260,Entire home/apt,,24,0,0.0,3,1.0,104.0,,56.148296,10.202907,2017-03-30 22:19:07.053268
17869601,13379728,Entire home/apt,,6,0,0.0,7,3.0,107.0,,56.145316,10.158751,2017-03-30 22:19:07.050849
4854665,24974375,Entire home/apt,,24,0,0.0,2,1.0,112.0,,56.154937,10.196649,2017-03-30 22:19:07.048424
7306195,38273112,Entire home/apt,,24,1,0.0,2,1.0,104.0,,56.144043,10.190118,2017-03-30 22:19:07.045988
16924190,113046944,Entire home/apt,,24,0,0.0,4,2.0,104.0,,56.165577,10.230575,2017-03-30 22:19:07.042319
13652561,2871244,Entire home/apt,,24,0,0.0,2,1.0,119.0,,56.154338,10.206364,2017-03-30 22:19:07.039391
9254002,48079386,Entire home/apt,,24,0,0.0,3,2.0,104.0,,56.144934,10.203998,2017-03-30 22:19:07.036583
17898840,82224681,Entire home/apt,,3,0,0.0,6,2.0,112.0,,56.167811,10.183451,2017-03-30 22:19:07.034310
17180455,1280464,Entire home/apt,,24,0,0.0,2,1.0,104.0,,56.159791,10.213188,2017-03-30 22:19:07.032012
6637151,2712091,Entire home/apt,,24,18,5.0,6,2.0,104.0,,56.161141,10.203439,2017-03-30 22:19:07.029175
15847618,102666488,Entire home/apt,,24,17,5.0,3,1.0,118.0,,56.162387,10.215406,2017-03-30 22:19:07.026663
16425595,107680321,Entire home/apt,,24,9,4.5,5,2.0,112.0,,56.159268,10.206751,2017-03-30 22:19:07.023257
16875967,112494271,Entire home/apt,,24,0,0.0,5,2.0,119.0,,56.162718,10.215742,2017-03-30 22:19:04.672305
17356829,68830916,Entire home/apt,,24,0,0.0,2,1.0,119.0,,56.155893,10.206552,2017-03-30 22:19:04.669773
17704939,117154909,Entire home/apt,,24,0,0.0,5,2.0,119.0,,56.166392,10.230285,2017-03-30 22:19:04.666983
16501272,108409285,Entire home/apt,,24,0,0.0,4,2.0,111.0,,56.153604,10.197127,2017-03-30 22:19:04.663258
12329017,10868730,Entire home/apt,,5,2,0.0,6,4.0,118.0,,56.191089,10.239294,2017-03-30 22:19:04.658270
14189557,55932147,Entire home/apt,,24,1,0.0,4,2.0,112.0,,56.152047,10.19992,2017-03-30 22:19:04.655719
13412049,76385070,Entire home/apt,,6,1,0.0,6,3.0,119.0,,56.15776,10.157992,2017-03-30 22:19:04.652761
11643842,61743477,Entire home/apt,,24,5,5.0,2,1.0,112.0,,56.147397,10.190833,2017-03-30 22:19:04.650340
13938728,82884621,Entire home/apt,,24,8,4.5,5,3.0,119.0,,56.164559,10.203602,2017-03-30 22:19:04.647378
5700906,29558394,Entire home/apt,,24,1,0.0,5,2.0,104.0,,56.161527,10.203247,2017-03-30 22:19:04.644268
17017639,21492115,Entire home/apt,,24,0,0.0,6,4.0,118.0,,56.14502,10.201067,2017-03-30 22:19:04.641820
17900123,115654191,Entire home/apt,,24,0,0.0,4,2.0,112.0,,56.154747,10.204614,2017-03-30 22:19:04.639600
17155145,115180148,Entire home/apt,,24,2,0.0,4,1.0,104.0,,56.153277,10.188049,2017-03-30 22:19:04.635581
17712071,120720143,Entire home/apt,,24,0,0.0,4,2.0,119.0,,56.14635,10.198592,2017-03-30 22:19:04.633157
16979951,111401366,Entire home/apt,,5,0,0.0,5,4.0,116.0,,56.192065,10.231555,2017-03-30 22:19:04.630220
13267241,74732969,Entire home/apt,,24,1,0.0,2,1.0,111.0,,56.154902,10.195699,2017-03-30 22:19:04.626978
14181803,85916246,Entire home/apt,,24,0,0.0,4,1.0,119.0,,56.154906,10.198979,2017-03-30 22:19:04.623536
13738720,80419625,Entire home/apt,,24,0,0.0,3,1.0,112.0,,56.148605,10.207233,2017-03-30 22:19:03.033922
12547573,21370346,Entire home/apt,,4,3,4.0,6,3.0,104.0,,56.173501,10.20129,2017-03-30 22:19:03.030833
7262067,9821592,Entire home/apt,,6,9,4.5,6,3.0,118.0,,56.153878,10.167953,2017-03-30 22:19:03.027738
13126920,73072967,Entire home/apt,,24,0,0.0,2,1.0,119.0,,56.159114,10.20632,2017-03-30 22:19:03.025114
17597610,70382596,Entire home/apt,,2,0,0.0,5,3.0,118.0,,56.131888,10.18943,2017-03-30 22:19:03.022765
13421649,6578852,Entire home/apt,,24,1,0.0,4,1.0,104.0,,56.156719,10.19689,2017-03-30 22:19:03.020340
6979250,15094859,Entire home/apt,,24,0,0.0,3,1.0,118.0,,56.164263,10.214622,2017-03-30 22:19:03.014442
13534329,65178349,Entire home/apt,,5,0,0.0,6,3.0,111.0,,56.197987,10.222908,2017-03-30 22:19:03.010938
17581763,63699047,Entire home/apt,,24,0,0.0,2,1.0,119.0,,56.151935,10.207154,2017-03-30 22:19:03.008482
13444596,76667073,Entire home/apt,,6,3,5.0,4,3.0,112.0,,56.15294,10.168464,2017-03-30 22:19:03.005954
16695658,49097593,Entire home/apt,,24,1,0.0,2,1.0,112.0,,56.155976,10.202834,2017-03-30 22:19:03.003493
2642997,13522637,Entire home/apt,,24,7,4.5,6,2.0,104.0,,56.143936,10.189353,2017-03-30 22:19:03.000218
6634012,16482055,Entire home/apt,,24,1,0.0,4,3.0,119.0,,56.175694,10.217571,2017-03-30 22:19:02.995528
1420294,7646766,Entire home/apt,,3,16,5.0,3,2.0,118.0,,56.175686,10.165558,2017-03-30 22:19:02.991546
11457632,53522315,Entire home/apt,,24,5,5.0,3,2.0,112.0,,56.162135,10.20588,2017-03-30 22:19:02.989093
6563896,34336015,Entire home/apt,,24,7,4.5,6,2.0,118.0,,56.164153,10.202782,2017-03-30 22:19:02.986591
16663468,24906630,Entire home/apt,,24,4,4.5,4,2.0,119.0,,56.151984,10.206884,2017-03-30 22:19:02.981820
13487228,77266286,Entire home/apt,,24,5,5.0,4,2.0,112.0,,56.159011,10.201776,2017-03-30 22:19:02.978185
13974091,79422067,Entire home/apt,,13,2,0.0,6,3.0,97.0,,56.23101,10.230129,2017-03-30 22:19:01.411512
6473511,9417100,Entire home/apt,,2,1,0.0,7,3.0,90.0,,56.125806,10.180509,2017-03-30 22:19:01.407425
13207538,28624986,Entire home/apt,,9,0,0.0,2,1.0,95.0,,56.143452,10.112962,2017-03-30 22:19:01.404600
13711692,22191015,Entire home/apt,,2,1,0.0,7,4.0,90.0,,56.131135,10.15154,2017-03-30 22:19:01.402284
5171453,26745826,Entire home/apt,,24,24,5.0,3,2.0,94.0,,56.142902,10.206091,2017-03-30 22:19:01.395863
4355055,21038142,Entire home/apt,,24,23,4.5,4,2.0,90.0,,56.143792,10.205054,2017-03-30 22:19:01.391632
11428332,18158614,Entire home/apt,,6,1,0.0,6,3.0,90.0,,56.143877,10.160999,2017-03-30 22:19:01.389297
7931231,36998364,Entire home/apt,,24,17,5.0,6,3.0,90.0,,56.14453,10.200208,2017-03-30 22:19:01.386525
12793263,63265156,Entire home/apt,,24,2,0.0,5,2.0,97.0,,56.144581,10.191005,2017-03-30 22:19:01.383757
2895980,14800189,Entire home/apt,,24,5,4.5,5,1.0,90.0,,56.144498,10.188701,2017-03-30 22:19:01.380948
4186264,21697650,Entire home/apt,,24,1,0.0,6,3.0,97.0,,56.145257,10.195902,2017-03-30 22:19:01.376890
10247667,51343116,Entire home/apt,,24,11,5.0,4,2.0,97.0,,56.145875,10.194172,2017-03-30 22:19:01.374587
7608827,39904689,Entire home/apt,,11,4,5.0,8,3.0,100.0,,56.173274,10.125274,2017-03-30 22:19:01.372202
10800899,55905652,Entire home/apt,,24,3,4.5,4,1.0,90.0,,56.147475,10.196882,2017-03-30 22:19:01.369069
9328318,6177721,Entire home/apt,,24,33,5.0,8,2.0,89.0,,56.149726,10.20097,2017-03-30 22:18:59.880590
16585424,25084870,Entire home/apt,,24,0,0.0,4,1.0,97.0,,56.165552,10.229638,2017-03-30 22:18:59.874248
5769344,29930984,Entire home/apt,,24,16,5.0,3,1.0,97.0,,56.153057,10.209102,2017-03-30 22:18:59.871976
3149831,9579077,Entire home/apt,,24,2,0.0,4,1.0,97.0,,56.165661,10.22895,2017-03-30 22:18:59.869322
13662708,70004250,Entire home/apt,,24,1,0.0,3,2.0,90.0,,56.152935,10.205719,2017-03-30 22:18:59.866255
3838082,16422588,Entire home/apt,,24,22,4.5,2,1.0,97.0,,56.151762,10.199328,2017-03-30 22:18:59.859185
13014552,59305735,Entire home/apt,,24,2,0.0,3,1.0,85.0,,56.154266,10.207901,2017-03-30 22:18:59.856117
2245820,11470475,Entire home/apt,,5,1,0.0,5,4.0,90.0,,56.1889,10.225953,2017-03-30 22:18:59.848536
6413386,33446400,Entire home/apt,,24,14,4.5,4,2.0,97.0,,56.154786,10.205383,2017-03-30 22:18:59.846137
11531203,60816820,Entire home/apt,,24,50,5.0,4,2.0,94.0,,56.152427,10.18654,2017-03-30 22:18:59.841950
5675270,8579650,Entire home/apt,,24,0,0.0,2,2.0,83.0,,56.15283,10.187151,2017-03-30 22:18:58.390809
6686834,5832146,Entire home/apt,,24,8,5.0,2,1.0,103.0,,56.16038,10.213275,2017-03-30 22:18:58.387835
7080755,37121005,Entire home/apt,,24,1,0.0,3,1.0,90.0,,56.154631,10.194334,2017-03-30 22:18:58.384469
4168913,16177829,Entire home/apt,,24,3,5.0,4,1.0,90.0,,56.15514,10.196717,2017-03-30 22:18:58.381129
6513949,33439155,Entire home/apt,,24,1,0.0,5,1.0,90.0,,56.156488,10.199899,2017-03-30 22:18:58.378739
17004767,14848738,Entire home/apt,,24,2,0.0,3,1.0,97.0,,56.159834,10.208561,2017-03-30 22:18:58.376142
6668482,34903272,Entire home/apt,,24,7,4.5,4,2.0,96.0,,56.155942,10.196047,2017-03-30 22:18:58.373096
2557505,10905996,Entire home/apt,,24,7,5.0,2,1.0,90.0,,56.159163,10.20641,2017-03-30 22:18:58.370649
5782545,29998985,Entire home/apt,,24,24,5.0,2,1.0,90.0,,56.162912,10.213586,2017-03-30 22:18:58.367667
1305010,7094911,Entire home/apt,,24,1,0.0,4,2.0,88.0,,56.163413,10.214164,2017-03-30 22:18:58.364905
7002612,26100769,Entire home/apt,,24,5,4.5,4,2.0,95.0,,56.158714,10.203591,2017-03-30 22:18:58.361707
6555060,34110680,Entire home/apt,,24,15,5.0,3,1.0,97.0,,56.160251,10.207439,2017-03-30 22:18:58.358984
11798803,62828579,Entire home/apt,,24,0,0.0,5,2.0,97.0,,56.170058,10.219185,2017-03-30 22:18:58.352096
272235,950501,Entire home/apt,,24,35,4.5,6,2.0,97.0,,56.157259,10.193044,2017-03-30 22:18:58.345884
10608944,16716281,Entire home/apt,,24,1,0.0,4,1.0,97.0,,56.158336,10.197596,2017-03-30 22:18:58.343237
6679231,34961505,Entire home/apt,,24,20,4.5,4,2.0,88.0,,56.159121,10.200138,2017-03-30 22:18:58.340638
7745148,5026140,Entire home/apt,,24,14,5.0,4,2.0,90.0,,56.16099,10.204825,2017-03-30 22:18:56.801412
6929005,36324184,Entire home/apt,,24,4,5.0,2,1.0,90.0,,56.158445,10.196515,2017-03-30 22:18:56.799005
6673528,34881706,Entire home/apt,,24,3,5.0,3,1.0,90.0,,56.15826,10.194517,2017-03-30 22:18:56.791843
7197592,4145284,Entire home/apt,,24,1,0.0,5,2.0,97.0,,56.161619,10.20338,2017-03-30 22:18:56.787050
6464139,33760524,Entire home/apt,,24,0,0.0,5,2.0,90.0,,56.17044,10.215434,2017-03-30 22:18:56.783059
5718212,8656027,Entire home/apt,,24,2,0.0,4,2.0,97.0,,56.173461,10.21626,2017-03-30 22:18:56.778886
13677538,79609603,Entire home/apt,,24,0,0.0,3,2.0,93.0,,56.17224,10.215296,2017-03-30 22:18:56.776542
7561537,22372811,Entire home/apt,,24,6,5.0,4,2.0,90.0,,56.173057,10.214207,2017-03-30 22:18:56.773364
3799167,3919230,Entire home/apt,,4,23,5.0,4,2.0,89.0,,56.173261,10.210484,2017-03-30 22:18:56.770968
687807,3510484,Entire home/apt,,3,3,5.0,4,3.0,101.0,,56.177567,10.174734,2017-03-30 22:18:56.766799
11669723,17866620,Entire home/apt,,24,0,0.0,5,1.0,85.0,,56.171224,10.215823,2017-03-30 22:18:56.761480
9113064,35205177,Entire home/apt,,24,1,0.0,6,1.0,94.0,,56.168162,10.215243,2017-03-30 22:18:56.758006
2356920,11618110,Entire home/apt,,24,3,5.0,3,1.0,85.0,,56.158703,10.208291,2017-03-30 22:18:56.753855
3424290,17260429,Entire home/apt,,4,17,4.5,5,3.0,103.0,,56.175514,10.212589,2017-03-30 22:18:56.750104
7406825,6995628,Entire home/apt,,24,2,0.0,4,2.0,90.0,,56.159065,10.191325,2017-03-30 22:18:55.658922
15433724,63588604,Entire home/apt,,24,2,0.0,2,1.0,90.0,,56.154577,10.21167,2017-03-30 22:18:55.655627
3335894,16843048,Entire home/apt,,24,41,5.0,4,1.0,97.0,,56.143929,10.203484,2017-03-30 22:18:55.649665
8895913,7672690,Entire home/apt,,24,9,5.0,2,1.0,85.0,,56.16127,10.214815,2017-03-30 22:18:55.646627
11141482,47560068,Entire home/apt,,24,2,0.0,2,1.0,90.0,,56.156874,10.205277,2017-03-30 22:18:55.643566
2643066,11019995,Entire home/apt,,4,4,5.0,6,4.0,103.0,,56.176124,10.213235,2017-03-30 22:18:55.639258
3261249,14108157,Entire home/apt,,24,29,4.5,2,1.0,94.0,,56.166091,10.189068,2017-03-30 22:18:55.636047
3366501,16211237,Entire home/apt,,24,12,5.0,3,1.0,90.0,,56.159755,10.203469,2017-03-30 22:18:55.632958
5667191,2254663,Entire home/apt,,24,3,5.0,2,1.0,99.0,,56.152506,10.198366,2017-03-30 22:18:55.629137
7633352,40044525,Entire home/apt,,6,4,4.5,6,3.0,97.0,,56.14975,10.160977,2017-03-30 22:18:55.623409
11471751,55182007,Entire home/apt,,24,3,4.5,6,2.0,90.0,,56.156017,10.199081,2017-03-30 22:18:55.620194
17114188,2425798,Entire home/apt,,24,4,5.0,4,1.0,97.0,,56.172859,10.220685,2017-03-30 22:18:55.615488
12878334,70457766,Entire home/apt,,24,0,0.0,3,2.0,85.0,,56.158845,10.20024,2017-03-30 22:18:55.613156
6266927,32567739,Entire home/apt,,24,36,4.5,3,1.0,89.0,,56.158269,10.196971,2017-03-30 22:18:55.608813
5020214,25900573,Entire home/apt,,24,4,5.0,5,2.0,90.0,,56.163833,10.203634,2017-03-30 22:18:55.604947
17227441,61491875,Entire home/apt,,1,0,0.0,4,1.0,97.0,,56.138883,10.194614,2017-03-30 22:18:53.900899
9204016,45493239,Entire home/apt,,24,3,4.5,5,2.0,85.0,,56.155723,10.19665,2017-03-30 22:18:53.897831
10652170,55007931,Entire home/apt,,24,0,0.0,4,2.0,90.0,,56.168697,10.218799,2017-03-30 22:18:53.894899
14813806,3659870,Entire home/apt,,24,0,0.0,2,0.0,94.0,,56.154764,10.204891,2017-03-30 22:18:53.890143
7023975,36818377,Entire home/apt,,24,1,0.0,4,3.0,85.0,,56.16584,10.217911,2017-03-30 22:18:53.883032
13966096,40797132,Entire home/apt,,24,1,0.0,2,1.0,89.0,,56.163734,10.215459,2017-03-30 22:18:53.878446
6642170,34764390,Entire home/apt,,24,9,4.5,4,1.0,90.0,,56.16042,10.207171,2017-03-30 22:18:53.875106
7864294,40499251,Entire home/apt,,24,0,0.0,4,1.0,90.0,,56.156452,10.207759,2017-03-30 22:18:53.872547
11617583,61516345,Entire home/apt,,24,30,5.0,3,1.0,90.0,,56.162285,10.214328,2017-03-30 22:18:53.870066
5121886,24831247,Entire home/apt,,24,4,4.5,4,1.0,88.0,,56.166019,10.228345,2017-03-30 22:18:53.865354
3475256,17505162,Entire home/apt,,24,12,4.5,4,1.0,90.0,,56.166575,10.227801,2017-03-30 22:18:53.862681
15738898,53945165,Entire home/apt,,24,6,5.0,6,2.0,97.0,,56.143247,10.19054,2017-03-30 22:18:53.856475
7836001,41273215,Entire home/apt,,6,0,0.0,7,3.0,90.0,,56.148296,10.157852,2017-03-30 22:18:53.852591
12868279,70025923,Entire home/apt,,4,0,0.0,6,3.0,90.0,,56.180043,10.19818,2017-03-30 22:18:52.201409
7558327,39619381,Entire home/apt,,24,0,0.0,4,2.0,90.0,,56.159675,10.200262,2017-03-30 22:18:52.197785
3162370,6985298,Entire home/apt,,24,3,4.5,4,2.0,97.0,,56.155876,10.195135,2017-03-30 22:18:52.194857
8537454,2254663,Entire home/apt,,24,0,0.0,2,1.0,100.0,,56.156019,10.195822,2017-03-30 22:18:52.189157
9705381,50010000,Entire home/apt,,24,2,0.0,5,1.0,103.0,,56.144681,10.204975,2017-03-30 22:18:52.184480
14317909,32176643,Entire home/apt,,24,2,0.0,2,1.0,97.0,,56.16977,10.214456,2017-03-30 22:18:52.181513
11164106,58070645,Entire home/apt,,24,0,0.0,6,2.0,90.0,,56.170539,10.217775,2017-03-30 22:18:52.174332
6684264,34295986,Entire home/apt,,6,0,0.0,3,2.0,83.0,,56.153127,10.156069,2017-03-30 22:18:52.166636
13445809,56671681,Entire home/apt,,2,10,5.0,6,2.0,90.0,,56.140378,10.177838,2017-03-30 22:18:52.163701
6715047,35157394,Entire home/apt,,24,2,0.0,4,2.0,84.0,,56.167949,10.219937,2017-03-30 22:18:52.160032
12379139,66902073,Entire home/apt,,24,2,0.0,5,2.0,99.0,,56.160813,10.213968,2017-03-30 22:18:50.414562
9970356,51215689,Entire home/apt,,24,1,0.0,3,1.0,97.0,,56.155795,10.209423,2017-03-30 22:18:50.410031
9330567,45877080,Entire home/apt,,2,0,0.0,7,5.0,101.0,,56.126014,10.181869,2017-03-30 22:18:50.405468
9325060,48398752,Entire home/apt,,24,6,4.5,5,3.0,90.0,,56.171249,10.219413,2017-03-30 22:18:50.402525
8651022,40495290,Entire home/apt,,24,7,5.0,4,1.0,103.0,,56.159232,10.207013,2017-03-30 22:18:50.400165
6517017,34080520,Entire home/apt,,24,0,0.0,4,2.0,74.0,,56.16221,10.213559,2017-03-30 22:24:29.366978
6057433,31439111,Entire home/apt,,24,1,0.0,4,1.0,67.0,,56.164746,10.215957,2017-03-30 22:24:29.357692
12601355,68383010,Entire home/apt,,4,8,5.0,3,1.0,67.0,,56.172729,10.201904,2017-03-30 22:23:58.784837
11978055,56685489,Entire home/apt,,4,11,4.5,3,2.0,74.0,,56.174017,10.205268,2017-03-30 22:23:57.907702
9641284,21591473,Entire home/apt,,1,12,4.5,3,2.0,60.0,,56.141563,10.191118,2017-03-30 22:23:23.859461
12793518,29578114,Entire home/apt,,11,5,5.0,4,1.0,56.0,,56.171965,10.134597,2017-03-30 22:23:23.853656
13711111,23287366,Entire home/apt,,2,0,0.0,3,2.0,53.0,,56.135768,10.174702,2017-03-30 22:23:23.844029
8509177,43155616,Entire home/apt,,24,6,5.0,2,1.0,61.0,,56.145458,10.194,2017-03-30 22:23:10.231435
8378982,19104463,Entire home/apt,,24,22,4.5,4,1.0,58.0,,56.145334,10.193368,2017-03-30 22:23:10.225602
5667102,9780664,Entire home/apt,,24,0,0.0,2,2.0,61.0,,56.146449,10.197907,2017-03-30 22:22:57.371204
6606909,34569553,Entire home/apt,,24,3,5.0,6,2.0,59.0,,56.144365,10.190521,2017-03-30 22:22:56.061666
13522359,77685076,Entire home/apt,,24,0,0.0,4,1.0,773.0,,56.146937,10.198309,2017-03-30 22:19:44.843285
13217611,12424937,Entire home/apt,,24,0,0.0,4,1.0,649.0,,56.155348,10.198325,2017-03-30 22:19:44.110518
